OBJECTID;SOURCE;X_Este;Y_Norte;MINERAL_PPAL;FORMA_OCURRENCIA;ID_NOM_DEP;IG_MUN;IG_DEP
1840;AGA;994400;1438418;Oro-Au;Sin Informacion;Buena Sena;Rio Viejo;Bolivar
1841;AGA;972712;1415810;Oro-Au;Sin Informacion;El Avion;Tiquisio;Bolivar
1842;AGA;975867;1429480;Oro-Au;Sin Informacion;Mina Seca;Tiquisio;Bolivar
1843;AGA;932525;1275126;Oro-Au;Veta;Sandra-K;Segovia;Antioquia
1844;AGA;740785;1131159;Oro-Au;Veta;La Equis;Quibdo;Choco
1845;AGA;858650;1188902;Oro-Au;Veta;Alto La Montera;San Vicente;Antioquia
1846;AGA;855750;1188052;Oro-Au;Veta;Los Pedros;San Vicente;Antioquia
1847;AGA;883679;1059739;Oro-Au;Sin Informacion;La Floresta;Fresno;Tolima
1848;AGA;899360;1032574;Oro-Au;Aluvial;Santa Helena;Libano;Tolima
1849;AGA;875699;1039997;Oro-Au;Aluvial;El Retiro;Villahermosa;Tolima
1850;AGA;892098;1041937;Oro-Au;Aluvial;El Rosario;Libano;Tolima
1851;AGA;902256;1039614;Oro-Au;Aluvial;Charco Azul;Lerida;Tolima
1852;AGA;901569;1043656;Oro-Au;Aluvial;Juan Diaz;Guayabal;Tolima
1853;AGA;888062;1045753;Oro-Au;Aluvial;Cajones;Villahermosa;Tolima
1854;AGA;895341;1049092;Oro-Au;Aluvial;Las Juanitas I;Falan;Tolima
1855;AGA;897536;1049897;Oro-Au;Aluvial;Las Margaritas;Falan;Tolima
1856;AGA;899267;1049202;Oro-Au;Aluvial;La Quebradona;Falan;Tolima
1857;AGA;879063;1050847;Oro-Au;Aluvial;San Isidro;Herveo;Tolima
1858;AGA;904937;1057738;Oro-Au;Aluvial;La Manta;Falan;Tolima
1859;AGA;902169;1059820;Oro-Au;Aluvial;La Rica;Falan;Tolima
1860;AGA;885650;1054648;Oro-Au;Aluvial;La Olorosa;Casabianca;Tolima
1861;AGA;887962;1056608;Oro-Au;Aluvial;El Chivato;Casabianca;Tolima
1862;AGA;889346;1055220;Oro-Au;Aluvial;La Tilladora;Casabianca;Tolima
1863;AGA;890735;1057527;Oro-Au;Aluvial;El Concho;Casabianca;Tolima
1864;AGA;891887;1055678;Oro-Au;Aluvial;Las Juanitas;Casabianca;Tolima
1865;AGA;885655;1058574;Oro-Au;Aluvial;La Picota;Fresno;Tolima
1866;AGA;892355;1060065;Oro-Au;Aluvial;Campeon;Fresno;Tolima
1867;AGA;896052;1061908;Oro-Au;Aluvial;San Miguel;Fresno;Tolima
1868;AGA;887163;1062960;Oro-Au;Aluvial;La Providencia;Fresno;Tolima
1869;AGA;889359;1064804;Oro-Au;Aluvial;La Esperanza;Fresno;Tolima
1870;AGA;891439;1065263;Oro-Au;Aluvial;El Zarzal;Fresno;Tolima
1871;AGA;893516;1064336;Oro-Au;Aluvial;Colombia;Fresno;Tolima
1872;AGA;892710;1066300;Oro-Au;Aluvial;Barreto;Fresno;Tolima
1873;AGA;899634;1063750;Oro-Au;Aluvial;Santa Cruz;Fresno;Tolima
1874;AGA;898947;1067215;Oro-Au;Aluvial;El Granito;Fresno;Tolima
1875;AGA;906106;1067782;Oro-Au;Aluvial;Cajongora;Mariquita;Tolima
1876;AGA;902299;1069750;Oro-Au;Aluvial;Montecristo;Mariquita;Tolima
1877;AGA;905765;1070900;Oro-Au;Aluvial;Malpaso;Mariquita;Tolima
1878;AGA;907733;1074823;Oro-Au;Aluvial;Malabar;Mariquita;Tolima
1879;AGA;891680;1072652;Oro-Au;Aluvial;Pavas;Fresno;Tolima
1880;AGA;825995;1093534;Oro-Au;Aluvial;Aluviones de Supia;Supia;Caldas
1881;AGA;896136;1096145;Oro-Au;Aluvial;Sin Informacion;Samana;Caldas
1882;AGA;777852;1084605;Oro-Au;Aluvial;Sin Informacion;Pueblo Rico;Risaralda
1883;AGA;1003500;1480202;Oro-Au;Veta;La Chiva;San Martin de Loba;Bolivar
1884;AGA;1003750;1480352;Oro-Au;Veta;La Puya;San Martin de Loba;Bolivar
1885;AGA;1004825;1481392;Oro-Au;Veta;Chimi;San Martin de Loba;Bolivar
1886;AGA;1000625;1480262;Oro-Au;Veta;La Regla;San Martin de Loba;Bolivar
1887;AGA;1001000;1478502;Oro-Au;Veta;Cerritos;San Martin de Loba;Bolivar
1888;AGA;1001520;1476377;Oro-Au;Veta;Berlin;San Martin de Loba;Bolivar
1889;AGA;1001700;1465602;Oro-Au;Veta;Los Cielos;Barranco de Loba;Bolivar
1890;AGA;1001400;1465502;Oro-Au;Veta;Mina Seca;Barranco de Loba;Bolivar
1891;AGA;1000450;1465302;Oro-Au;Veta;La Nigua;Barranco de Loba;Bolivar
1892;AGA;1001250;1464452;Oro-Au;Veta;La Mina (Imbreti);Barranco de Loba;Bolivar
1893;AGA;1001000;1463002;Oro-Au;Veta;Mina Ariza;Barranco de Loba;Bolivar
1894;AGA;1000900;1463202;Oro-Au;Veta;Las Marias;Barranco de Loba;Bolivar
1895;AGA;1002300;1463802;Oro-Au;Veta;Guacharaco;Barranco de Loba;Bolivar
1896;AGA;997950;1446902;Oro-Au;Veta;La Cabana;Rioviejo;Bolivar
1897;AGA;999050;1442502;Oro-Au;Veta;La Azul;Rioviejo;Bolivar
1898;AGA;999200;1440502;Oro-Au;Veta;La Estrella;Rioviejo;Bolivar
1899;AGA;999000;1436802;Oro-Au;Veta;San Carlos;Rioviejo;Bolivar
1900;AGA;999450;1439252;Oro-Au;Veta;Culo Alzao;Rioviejo;Bolivar
1901;AGA;987250;1455502;Oro-Au;Stockwork;Santa Cruz;Altos del Rosario;Bolivar
1902;AGA;1016500;1448002;Oro-Au;Veta;Macedonia;Rioviejo;Bolivar
1903;AGA;1001000;1466002;Oro-Au;Veta;La Lucha;Barranco de Loba;Bolivar
1904;AGA;1001500;1466202;Oro-Au;Veta;Barbacoas;Barranco de Loba;Bolivar
1905;AGA;998500;1462502;Oro-Au;Veta;Morelos;Altos del Rosario;Bolivar
1906;AGA;1003790;1439995;Oro-Au;Aluvial;Sin Informacion;Buena Sena;Bolivar
1907;AGA;1002432;1438637;Oro-Au;Aluvial;Sin Informacion;Buena Sena;Bolivar
1908;AGA;1002092;1432864;Oro-Au;Aluvial;Sin Informacion;Buena Sena;Bolivar
1909;AGA;999715;1409434;Oro-Au;Aluvial;Sin Informacion;Morales;Bolivar
1910;AGA;1001243;1459011;Oro-Au;Aluvial;Sin Informacion;Barranco de Loba;Bolivar
1911;AGA;1005827;1475311;Oro-Au;Aluvial;Sin Informacion;San Matin de Loba;Bolivar
1912;AGA;749175;1126302;Oro-Au;Aluvial;Sin Informacion;El Carmen de Atrato;Choco
1913;AGA;751347;1129549;Oro-Au;Veta;Sin Informacion;El Carmen de Atrato;Choco
1914;AGA;760655;1076081;Oro-Au;Veta;Sin Informacion;Pueblo Rico;Choco
1915;AGA;764434;1179730;Oro-Au;Veta;Sin Informacion;Urrao;Antioquia
1916;AGA;811155;1033756;Oro-Au;Aluvial;Sin Informacion;Marsella;Risaralda
1917;AGA;836308;1185382;Oro-Au;Veta;Sin Informacion;Medellin;Antioquia
1918;AGA;830891;1185031;Oro-Au;Veta;Sin Informacion;Medellin;Antioquia
1919;AGA;988767;1453419;Oro-Au;Sin Informacion;SantaCruz;Barranco de Loba;Bolivar
1920;AGA;855173;1327074;Oro-Au;Aluvial;Puerto Antioquia;Taraza;Antioquia
1921;AGA;928514;1326831;Oro-Au;Aluvial;Dragas Pato;El Bagre;Antioquia
1922;AGA;890564;1255055;Oro-Au;Veta;La Bramadora;Amalfi;Antioquia
1923;AGA;909209;1254458;Oro-Au;Aluvial;La Viborita;Amalfi;Antioquia
1924;AGA;958374;1266751;Oro-Au;Veta;Frontino;Remedios;Antioquia
1925;AGA;887657;1215748;Oro-Au;Aluvial;Porcecito;Cisneros;Antioquia
1926;AGA;839769;1275968;Oro-Au;Veta;Berlin;Briceno;Antioquia
1927;AGA;915873;1177511;Oro-Au;Veta;Sin Nombre;San Carlos;Antioquia
1928;AGA;843228;1091161;Oro-Au;Aluvial;Supia;Salamina;Caldas
1929;AGA;861918;1180506;Oro-Au;Aluvial;Sin Informacion;San Vicente;Antioquia
1930;AGA;862425;1181727;Oro-Au;Aluvial;Sin Informacion;San Vicente;Antioquia
1931;AGA;855418;1178530;Oro-Au;Sin Informacion;Sin Informacion;Rionegro;Antioquia
1932;AGA;851900;1181752;Oro-Au;Aluvial;Sin Informacion;Guarne;Antioquia
1933;AGA;853850;1179902;Oro-Au;Sin Informacion;Sin Informacion;Guarne;Antioquia
1934;AGA;856075;1171352;Oro-Au;Aluvial;Sin Informacion;Rionegro;Antioquia
1935;AGA;854718;1171287;Oro-Au;Aluvial;Sin Informacion;Rionegro;Antioquia
1936;AGA;840500;1161052;Oro-Au;Aluvial;Sin Informacion;Retiro;Antioquia
1937;AGA;840750;1161052;Oro-Au;Aluvial;Sin Informacion;Retiro;Antioquia
1938;AGA;859650;1189952;Oro-Au;Veta;Sin Informacion;San Vicente;Antioquia
1939;AGA;931580;1271365;Oro-Au;Veta;Providencia;Remedios;Antioquia
1940;AGA;825193;1221756;Oro-Au;Aluvial;Sin Nombre;Belmira;Antioquia
1941;AGA;832240;1052842;Oro-Au;Aluvial;El Algarrobo;Manizales;Caldas
1942;AGA;915466;1315876;Oro-Au;Veta;El Limon;Zaragoza;Antioquia
1943;AGA;931095;1274400;Oro-Au;Veta;El Silencio;Segovia;Antioquia
1944;AGA;932314;1256723;Oro-Au;Aluvial;La Maria;Santa  Barbara;Antioquia
1945;AGA;929606;1275540;Oro-Au;Sin Informacion;Pomo-Pi�al;Segovia;Antioquia
1946;AGA;916355;1302231;Oro-Au;Sin Informacion;La Esperanza;Zaragoza;Antioquia
1947;AGA;915383;1300999;Oro-Au;Sin Informacion;El Canon de Rojas;Zaragoza;Antioquia
1948;AGA;914527;1304650;Oro-Au;Sin Informacion;Pena Azula;Zaragoza;Antioquia
1949;AGA;914400;1303956;Oro-Au;Sin Informacion;El Barrial;Zaragoza;Antioquia
1950;AGA;915785;1306956;Oro-Au;Sin Informacion;Los Chorros;Zaragoza;Antioquia
1951;AGA;914295;1306814;Oro-Au;Sin Informacion;La Esperanza;Zaragoza;Antioquia
1952;AGA;914626;1306727;Oro-Au;Sin Informacion;La Silva;Zaragoza;Antioquia
1953;AGA;914518;1310300;Oro-Au;Sin Informacion;El Brillante;Zaragoza;Antioquia
1954;AGA;914526;1311296;Oro-Au;Sin Informacion;La Porqueria;Zaragoza;Antioquia
1955;AGA;914351;1312565;Oro-Au;Sin Informacion;La Primavera;Zaragoza;Antioquia
1956;AGA;912889;1313354;Oro-Au;Sin Informacion;La Diamantina;Zaragoza;Antioquia
1957;AGA;912200;1313246;Oro-Au;Sin Informacion;La Urea;Zaragoza;Antioquia
1958;AGA;913450;1314794;Oro-Au;Sin Informacion;El Siete;Zaragoza;Antioquia
1959;AGA;912846;1316752;Oro-Au;Sin Informacion;La Estrella;Zaragoza;Antioquia
1960;AGA;914320;1307012;Oro-Au;Sin Informacion;El Guamo;Zaragoza;Antioquia
1961;AGA;914916;1298828;Oro-Au;Sin Informacion;La Gorgona;Zaragoza;Antioquia
1962;AGA;914823;1298950;Oro-Au;Sin Informacion;La Cisterna;Zaragoza;Antioquia
1963;AGA;915132;1299503;Oro-Au;Sin Informacion;Marco Tulio Gaviria;Zaragoza;Antioquia
1964;AGA;915280;1299231;Oro-Au;Sin Informacion;La Porfiada;Zaragoza;Antioquia
1965;AGA;914917;1299258;Oro-Au;Sin Informacion;Pedro Gomez;Zaragoza;Antioquia
1966;AGA;915770;1305142;Oro-Au;Sin Informacion;La Maria;Zaragoza;Antioquia
1967;AGA;917300;1300482;Oro-Au;Sin Informacion;Aguas Frias;Zaragoza;Antioquia
1968;AGA;919555;1325266;Oro-Au;Sin Informacion;Brisas 2;Zaragoza;Antioquia
1969;AGA;919689;1325171;Oro-Au;Sin Informacion;Carmenson;Zaragoza;Antioquia
1970;AGA;919667;1324474;Oro-Au;Sin Informacion;Porvenir;Zaragoza;Antioquia
1971;AGA;920535;1324758;Oro-Au;Sin Informacion;Brisas 1;Zaragoza;Antioquia
1972;AGA;921548;1316012;Oro-Au;Sin Informacion;El Idema;Zaragoza;Antioquia
1973;AGA;921558;1316854;Oro-Au;Sin Informacion;La Colera;Zaragoza;Antioquia
1974;AGA;919388;1315712;Oro-Au;Sin Informacion;Oro Verde;Zaragoza;Antioquia
1975;AGA;919589;1325632;Oro-Au;Sin Informacion;La Uno (Camilo);Zaragoza;Antioquia
1976;AGA;919470;1325187;Oro-Au;Sin Informacion;Dios Sabra;Zaragoza;Antioquia
1977;AGA;919689;1327012;Oro-Au;Sin Informacion;La Bendicion De Dios;Zaragoza;Antioquia
1978;AGA;918102;1337988;Oro-Au;Sin Informacion;La Lapida;Zaragoza;Antioquia
1979;AGA;918767;1327954;Oro-Au;Sin Informacion;La Ye;Zaragoza;Antioquia
1980;AGA;893878;1316526;Oro-Au;Sin Informacion;Boroco;Zaragoza;Antioquia
1981;AGA;891556;1314915;Oro-Au;Sin Informacion;La Cangreja;Zaragoza;Antioquia
1982;AGA;890702;1316800;Oro-Au;Sin Informacion;La Blanquita;Zaragoza;Antioquia
1983;AGA;891319;1316815;Oro-Au;Sin Informacion;La Ilusion;Zaragoza;Antioquia
1984;AGA;889775;1316774;Oro-Au;Sin Informacion;Dios Proveera;Zaragoza;Antioquia
1985;AGA;889589;1317769;Oro-Au;Sin Informacion;El Colmillo;Zaragoza;Antioquia
1986;AGA;889849;1318307;Oro-Au;Sin Informacion;La Bonita;Zaragoza;Antioquia
1987;AGA;889156;1319418;Oro-Au;Sin Informacion;Sta Ines;Zaragoza;Antioquia
1988;AGA;888687;1319511;Oro-Au;Sin Informacion;Por Gracia De Dios;Zaragoza;Antioquia
1989;AGA;887375;1318384;Oro-Au;Sin Informacion;La Musera;Zaragoza;Antioquia
1990;AGA;887713;1317212;Oro-Au;Sin Informacion;La Esperanza;Zaragoza;Antioquia
1991;AGA;886796;1318818;Oro-Au;Sin Informacion;La Florida;Zaragoza;Antioquia
1992;AGA;886469;1319391;Oro-Au;Sin Informacion;El Proyecto;Zaragoza;Antioquia
1993;AGA;887276;1318172;Oro-Au;Sin Informacion;La Cabeza;Zaragoza;Antioquia
1994;AGA;889020;1317858;Oro-Au;Sin Informacion;La Muela;Zaragoza;Antioquia
1995;AGA;887540;1317822;Oro-Au;Sin Informacion;Cabeza 2;Zaragoza;Antioquia
1996;AGA;887820;1316922;Oro-Au;Sin Informacion;Los Arrieta;Zaragoza;Antioquia
1997;AGA;888460;1317162;Oro-Au;Sin Informacion;Los Farallones;Zaragoza;Antioquia
1998;AGA;831450;1097502;Ba;Sin Informacion;Marmato;Marmato;Caldas
1999;AGA;836165;1177075;Cromo-Cr;Sin Informacion;Santa Elena;Medellin;Antioquia
2000;AGA;838877;1172544;Cromo-Cr;Veta;Sin Nombre;Envigado;Antioquia
2001;AGA;843998;1173164;Cromo-Cr;Sin Informacion;Las Palmas - Santa Elena;Retiro;Antioquia
2002;AGA;840500;1179102;Cromo-Cr;Sin Informacion;Sin Informacion;Medellin;Antioquia
2003;AGA;799250;1231502;Cobre-Cu;Veta;Buritica;Buritica;Antioquia
2004;AGA;770000;1231752;Cobre-Cu;Veta;El cerro;Frontino;Antioquia
2005;AGA;770200;1206502;Cobre-Cu;Veta;Morro de Urrao;Urrao;Antioquia
2006;AGA;778000;1158502;Cobre-Cu;Veta;El Plateado;Salgar;Antioquia
2007;AGA;806900;1069302;Cobre-Cu;Veta;Columbia;Belen de Umbria;Risaralda
2008;AGA;802500;1035002;Cobre-Cu;Veta;La Esperanza;La Virginia;Risaralda
2009;AGA;801000;1074002;Cobre-Cu;Veta;Montegrande;Belen de Umbria;Risaralda
2010;AGA;885550;1076202;Cobre-Cu;Veta;La Ermita;Manzanares;Caldas
2011;AGA;911700;1109002;Cobre-Cu;Veta;Tesorito;Norcacia;Caldas
2012;AGA;843240;1053002;Cobre-Cu;Veta;El porvenir;Manizales;Caldas
2013;AGA;838310;1088812;Cobre-Cu;Veta;Calentadores;La Merced;Caldas
2014;AGA;839750;1100502;Cobre-Cu;Veta;Pipinta;Pacora;Caldas
2015;AGA;840500;1070252;Cobre-Cu;Veta;La Camelia;Aranzazu;Caldas
2016;AGA;840200;1071902;Cobre-Cu;Veta;Buenos Aires;Aranzazu;Caldas
2017;AGA;885100;1053262;Cobre-Cu;Veta;El Dorado;Casabianca;Tolima
2018;AGA;904000;1026202;Cobre-Cu;Veta;Repechon;Lerida;Tolima
2019;AGA;892660;1001882;Cobre-Cu;Veta;El Llanito;Anzoategui;Tolima
2020;AGA;891150;1006422;Cobre-Cu;Sin Informacion;El Bosque;Anzoategui;Tolima
2021;AGA;773446;1141272;Cobre-Cu;Sin Informacion;Mina Santa Anita (Cu);El Carmen de Atrato;Choco
2022;AGA;772716;1147375;Cobre-Cu;Sin Informacion;Mina El Roble;El Carmen de Atrato;Choco
2023;AGA;840064;1097946;Cobre-Cu;Sin Informacion;Sociedad Minera;Pacora;Caldas
2024;AGA;842363;1082102;Cobre-Cu;Sin Informacion;Sin Nombre;Salamina;Caldas
2025;AGA;771054;1148409;Cobre-Cu;Sin Informacion;Mina El Roble;El Carmen de Atrato;Choco
2026;AGA;810997;1072721;Cobre-Cu;Lenticular;Sin Nombre;Anserma;Caldas
2027;AGA;807293;1069023;Cobre-Cu;Lenticular;Sin Nombre;Belen de Umbria;Risaralda
2028;AGA;903975;1028625;Cobre-Cu;Veta;El Repechon;Lerida;Tolima
2029;AGA;888377;1040234;Cobre-Cu;Veta;La Bornita;Villahermosa;Tolima
2030;AGA;887022;1054476;Cobre-Cu;Veta;El Dorado;Casabianca;Tolima
2031;AGA;832088;1146185;Cobre-Cu;Veta;Sin Nombre;Santa Barbara;Antioquia
2032;AGA;822124;1114577;Cobre-Cu;Veta;Sin Informacion;Tamesis;Antioquia
2033;AGA;814830;1068763;Cobre-Cu;Diseminado;Anserma;Anserma;Caldas
2034;AGA;851500;1099002;Cobre-Cu;Veta;Guayaquil;Pacora;Caldas
2035;AGA;770468;1148293;Cobre-Cu;Sin Informacion;El Roble;El Carmen;Choco
2036;AGA;759500;1270002;Cobre-Cu;Veta;Nudillales;Dabeiba;Antioquia
2037;AGA;720750;1267002;Cobre-Cu;Diseminado;Murindo;Murindo;Antioquia
2038;AGA;726000;1241502;Cobre-Cu;Diseminado;Pantanos- pegadorcito;Dabeiba;Antioquia
2039;AGA;743500;1254002;Cobre-Cu;Veta;Mico Grande;Dabeiba;Antioquia
2040;AGA;746250;1250002;Cobre-Cu;Veta;Rio Julio;Dabeiba;Antioquia
2041;AGA;744500;1251002;Cobre-Cu;Sin Informacion;Alto Chaquenoda;Dabeiba;Antioquia
2042;AGA;752750;1251502;Cobre-Cu;Veta;Mico Grande;Dabeiba;Antioquia
2043;AGA;743750;1237502;Cobre-Cu;Sin Informacion;Rio Chamurro;Frontino;Antioquia
2044;AGA;848750;1152252;Cobre-Cu;Veta;La Cristalina;La Ceja;Antioquia
2045;AGA;817500;1071502;Cobre-Cu;Sin Informacion;Plumbagina, Conchari;Anserma;Caldas
2046;AGA;886190;992452;Cobre-Cu;Sin Informacion;La Cumbre;Ibague;Tolima
2047;AGA;884110;989827;Cobre-Cu;Sin Informacion;Puerto Vargas;Ibague;Tolima
2048;AGA;816214;1347931;Cobre-Cu;Sin Informacion;Prospecto Alacran;Puerto Libertador;Cordoba
2049;AGA;873432;1258730;Cobre-Cu;Sin Informacion;Prospecto Guadalupe;Anori;Antioquia
2050;AGA;725673;1235217;Cobre-Cu;Veta;Sin Nombre;Frontino;Antioquia
2051;AGA;725473;1235298;Cobre-Cu;Veta;Sin Nombre;Frontino;Antioquia
2052;AGA;725495;1235548;Cobre-Cu;Veta;Sin Nombre;Dabeiba;Antioquia
2053;AGA;725787;1235846;Cobre-Cu;Veta;Sin Nombre;Dabeiba;Antioquia
2054;AGA;725195;1235620;Cobre-Cu;Veta;Sin Nombre;Dabeiba;Antioquia
2055;AGA;726077;1235925;Cobre-Cu;Veta;Sin Nombre;Frontino;Antioquia
2056;AGA;726378;1235983;Cobre-Cu;Veta;Sin Nombre;Frontino;Antioquia
2057;AGA;727098;1235939;Cobre-Cu;Veta;Sin Nombre;Frontino;Antioquia
2058;AGA;726377;1235813;Cobre-Cu;Veta;Sin Nombre;Frontino;Antioquia
2059;AGA;725955;1235485;Cobre-Cu;Veta;Sin Nombre;Frontino;Antioquia
2060;AGA;725284;1235559;Cobre-Cu;Veta;Sin Nombre;Dabeiba;Antioquia
2061;AGA;742909;1095643;Cobre-Cu;Sin Informacion;Mutumbudo;Lloro;Choco
2062;AGA;787834;1122344;Cobre-Cu;Sin Informacion;Sin Nombre;Betania;Antioquia
2063;AGA;785559;1128663;Cobre-Cu;Sin Informacion;Sin Nombre;Betania;Antioquia
2064;AGA;785054;1132453;Cobre-Cu;Sin Informacion;Sin Nombre;Bolivar;Antioquia
2065;AGA;788339;1135360;Cobre-Cu;Sin Informacion;Sin Nombre;Bolivar;Antioquia
2066;AGA;798448;1137002;Cobre-Cu;Sin Informacion;Sin Nombre;Hispania;Antioquia
2067;AGA;794278;1147490;Cobre-Cu;Sin Informacion;Sin Nombre;Salgar;Antioquia
2068;AGA;765574;1146055;Cobre-Cu;Sin Informacion;El Roble;El Carmen;Choco
2069;AGA;816258;1269982;Cobre-Cu;Veta;Sin Nombre;Toledo;Antioquia
2070;AGA;750442;1279383;Cobre-Cu;Sin Informacion;Sin Nombre;Dabeiba;Antioquia
2071;AGA;724798;1240529;Cobre-Cu;Sin Informacion;Sin Nombre;Dabeiba;Antioquia
2072;AGA;798497;1038923;Cobre-Cu;Sin Informacion;Sin Informacion;Santuario;Risaralda
2073;AGA;843215;1063518;Cobre-Cu;Sin Informacion;Sin Informacion;Neira;Caldas
2074;AGA;869207;1061282;Cobre-Cu;Sin Informacion;Sin Informacion;Marulanda;Caldas
2075;AGA;900789;1100131;Cobre-Cu;Sin Informacion;Sin Informacion;Samana;Caldas
2076;AGA;837346;1100970;Cobre-Cu;Sin Informacion;Sin Informacion;Pacora;Caldas
2077;AGA;832315;1090629;Cobre-Cu;Sin Informacion;Sin Informacion;La Merced;Caldas
2078;AGA;823651;1073300;Cobre-Cu;Sin Informacion;Sin Informacion;Neira;Caldas
2079;AGA;809397;1068829;Cobre-Cu;Sin Informacion;Sin Informacion;Anserma;Caldas
2080;AGA;829189;1267712;Cobre-Cu;Sin Informacion;Toledo;Yarumal;Antioquia
2081;AGA;856255;1089879;Hierro-Fe;Sin Informacion;San Luis;Salamina;Caldas
2082;AGA;901026;1026371;Hierro-Fe;Veta;Los Colorados;Lerida;Tolima
2083;AGA;902011;1028235;Hierro-Fe;Veta;Guacolda;Lerida;Tolima
2084;AGA;888953;1030315;Hierro-Fe;Veta;El Reposo;Libano;Tolima
2085;AGA;860676;1039619;Hierro-Fe;Veta;Alegrias;Casabianca;Tolima
2086;AGA;900280;1013762;Hierro-Fe;Sin Informacion;Alto el balso;Venadillo;Tolima
2087;AGA;870187;1268200;Hierro-Fe;Sin Informacion;Morro Pelon;Campamento;Antioquia
2088;AGA;856900;1039600;Hierro-Fe;Sin Informacion;Sin Informacion;Villamaria;Caldas
2089;AGA;886633;1266296;Hierro-Fe;Sin Informacion;Morro Pelon;Anori;Antioquia
2090;AGA;846297;1186639;Hierro-Fe;Sin Informacion;Lateritas Ferruginosas de Medellin;Guarne;Antioquia
2091;AGA;860000;1038172;Hierro-Fe;Sin Informacion;Alegrias;Casabianca;Tolima
2092;AGA;842004;1080112;Mercurio-Hg;Veta;Nueva esperanza;Aranzazu;Caldas
2093;AGA;837231;1075322;Mercurio-Hg;Veta;El porvenir;Filadelfia;Caldas
2094;AGA;842041;1079893;Mercurio-Hg;Veta;Nueva Esperanza;Aranzazu;Caldas
2095;AGA;837717;1072854;Mercurio-Hg;Veta;Balmoral;Aranzazu;Caldas
2096;AGA;843764;1079782;Mercurio-Hg;Veta;Nueva Esperanza;Aranzazu;Caldas
2097;AGA;841512;1077247;Mercurio-Hg;Veta;La Esperanza;Salamina;Caldas
2098;AGA;900969;1055536;Mercurio-Hg;Veta;Alto El Perro;Falan;Tolima
2099;AGA;835600;1074582;Mercurio-Hg;Sin Informacion;Balmoral;Filadelfia;Caldas
2100;AGA;842300;1080057;Mercurio-Hg;Sin Informacion;La esperanza;Aranzazu;Caldas
2101;AGA;845000;1111002;Mercurio-Hg;Sin Informacion;El Mico;Aguadas;Caldas
2102;AGA;844010;1105222;Mercurio-Hg;Sin Informacion;La Mica;Pacora;Caldas
2103;AGA;837180;1075412;Mercurio-Hg;Sin Informacion;El Porvenir;Filadelfia;Caldas
2104;AGA;901520;1055062;Mercurio-Hg;Sin Informacion;Alto El Perro;Falan;Tolima
2105;AGA;897320;1076442;Mercurio-Hg;Sin Informacion;El Rubi;Mariquita;Tolima
2106;AGA;845030;1110889;Mercurio-Hg;Diseminado;El Socorro;Aguadas;Caldas
2107;AGA;840420;1108236;Mercurio-Hg;Sin Informacion;Sin Informacion;Pacora;Caldas
2108;AGA;840140;1100970;Mercurio-Hg;Sin Informacion;Sin Informacion;Pacora;Caldas
2109;AGA;837625;1093144;Mercurio-Hg;Sin Informacion;Sin Informacion;Pacora;Caldas
2110;AGA;832035;1087275;Mercurio-Hg;Sin Informacion;Sin Informacion;La Merced;Caldas
2111;AGA;832594;1084480;Mercurio-Hg;Sin Informacion;Sin Informacion;La Merced;Caldas
2112;AGA;851777;1113046;Mercurio-Hg;Sin Informacion;Aguadas;Aguadas;Caldas
2113;AGA;848776;1074816;Mercurio-Hg;Sin Informacion;Nueva Esperanza;Aranzazu;Caldas
2114;AGA;837572;1075609;Mercurio-Hg;Sin Informacion;Sta Rita;Filadelfia;Caldas
2115;AGA;840864;1078503;Mercurio-Hg;Sin Informacion;Sin Nombre;Aranzazu;Caldas
2116;AGA;795449;1056643;Manganeso-Mn;Stockwork;La sombra;Apia;Risaralda
2117;AGA;831638;1144703;Manganeso-Mn;Lenticular;Sin Nombre;Santa Barbara;Antioquia
2118;AGA;794072;1057086;Manganeso-Mn;Veta;La Sombra;Apia;Risaralda
2119;AGA;849588;1132428;Manganeso-Mn;Sin Informacion;Las Yeguas;Abejorral;Antioquia
2120;AGA;746500;1271502;Manganeso-Mn;Lenticular;Vallesi;Dabeiba;Antioquia
2121;AGA;749000;1266502;Manganeso-Mn;Sin Informacion;El duende y el raton;Dabeiba;Antioquia
2122;AGA;796300;1057502;Manganeso-Mn;Sin Informacion;El Contento;Apia;Risaralda
2123;AGA;833941;1141160;Manganeso-Mn;Sin Informacion;Sin Nombre;Santa Barbara;Antioquia
2124;AGA;833432;1141442;Manganeso-Mn;Sin Informacion;Sin Nombre;Santa Barbara;Antioquia
2125;AGA;830809;1143256;Manganeso-Mn;Sin Informacion;Sin Nombre;Santa Barbara;Antioquia
2126;AGA;829563;1145170;Manganeso-Mn;Sin Informacion;Sin Nombre;Santa Barbara;Antioquia
2127;AGA;832368;1145573;Manganeso-Mn;Sin Informacion;Sin Nombre;Santa Barbara;Antioquia
2128;AGA;832573;1146618;Manganeso-Mn;Sin Informacion;Sin Nombre;Santa Barbara;Antioquia
2129;AGA;866971;1088393;Manganeso-Mn;Sin Informacion;Sin Informacion;Pensilvania;Caldas
2130;AGA;798217;1054575;Manganeso-Mn;Sin Informacion;Sin Informacion;Viterbo;Caldas
2131;AGA;837126;1143413;Manganeso-Mn;Sin Informacion;Santa Barbara;Santa Barbara;Antioquia
2132;AGA;858854;1085404;Molibdeno-Mo;Sin Informacion;Sin Nombre;Salamina;Caldas
